activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,dcpp_init_year,version,time_range,path,opendap_url,project,simulation_id,grid_id,frequency,time_reduction,long_name,units,realm,level_type,time_min,time_max,format,uri
CMIP,AS-RCEC,TaiESM1,abrupt-4xCO2,r1i1p1f1,Amon,tas,gn,,v20200310,000101-015012,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200310/tas_Amon_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200310/tas_Amon_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,000101,015012,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200310/tas_Amon_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc
CMIP,AS-RCEC,TaiESM1,abrupt-4xCO2,r1i1p1f1,Amon,wap,gn,,v20200310,000101-015012,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/Amon/wap/gn/v20200310/wap_Amon_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/Amon/wap/gn/v20200310/wap_Amon_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Omega (=dp/dt),Pa s-1,atmos,,000101,015012,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/Amon/wap/gn/v20200310/wap_Amon_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc
CMIP,AS-RCEC,TaiESM1,abrupt-4xCO2,r1i1p1f1,fx,areacella,gn,,v20200310,,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20200310/areacella_fx_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20200310/areacella_fx_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn.nc,CMIP6,r1i1p1f1,No entry,fx,,Grid-Cell Area for Atmospheric Grid Variables,m2,atmos land,,,,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20200310/areacella_fx_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn.nc
CMIP,AS-RCEC,TaiESM1,abrupt-4xCO2,r1i1p1f1,fx,sftlf,gn,,v20200310,,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/fx/sftlf/gn/v20200310/sftlf_fx_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/fx/sftlf/gn/v20200310/sftlf_fx_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn.nc,CMIP6,r1i1p1f1,No entry,fx,,Percentage of the grid  cell occupied by land (including lakes),%,atmos,,,,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AS-RCEC/TaiESM1/abrupt-4xCO2/r1i1p1f1/fx/sftlf/gn/v20200310/sftlf_fx_TaiESM1_abrupt-4xCO2_r1i1p1f1_gn.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185001-185012,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185001-185012.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185001-185012.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185001,185012,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185001-185012.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185101-185112,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185101-185112.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185101-185112.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185101,185112,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185101-185112.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185201-185212,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185201-185212.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185201-185212.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185201,185212,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185201-185212.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185301-185312,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185301-185312.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185301-185312.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185301,185312,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185301-185312.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185401-185412,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185401-185412.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185401-185412.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185401,185412,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185401-185412.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185501-185512,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185501-185512.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185501-185512.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185501,185512,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185501-185512.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185601-185612,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185601-185612.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185601-185612.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185601,185612,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185601-185612.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185701-185712,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185701-185712.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185701-185712.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185701,185712,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185701-185712.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185801-185812,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185801-185812.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185801-185812.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185801,185812,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185801-185812.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,185901-185912,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185901-185912.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185901-185912.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,185901,185912,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_185901-185912.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186001-186012,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186001-186012.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186001-186012.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186001,186012,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186001-186012.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186101-186112,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186101-186112.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186101-186112.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186101,186112,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186101-186112.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186201-186212,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186201-186212.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186201-186212.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186201,186212,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186201-186212.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186301-186312,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186301-186312.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186301-186312.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186301,186312,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186301-186312.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186401-186412,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186401-186412.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186401-186412.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186401,186412,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186401-186412.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186501-186512,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186501-186512.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186501-186512.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186501,186512,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186501-186512.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186601-186612,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186601-186612.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186601-186612.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186601,186612,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186601-186612.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186701-186712,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186701-186712.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186701-186712.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186701,186712,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186701-186712.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186801-186812,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186801-186812.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186801-186812.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186801,186812,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186801-186812.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,186901-186912,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186901-186912.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186901-186912.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,186901,186912,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_186901-186912.nc
CMIP,AWI,AWI-CM-1-1-MR,abrupt-4xCO2,r1i1p1f1,Amon,sfcWind,gn,,v20191015,187001-187012,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_187001-187012.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_187001-187012.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Wind Speed,m s-1,atmos,,187001,187012,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/abrupt-4xCO2/r1i1p1f1/Amon/sfcWind/gn/v20191015/sfcWind_Amon_AWI-CM-1-1-MR_abrupt-4xCO2_r1i1p1f1_gn_187001-187012.nc
